DocID,NetSales,OperatingIncome,Method
S100U7EQ,134534000000.0,24436000000.0,Rule
S100KGJL,540146000000.0,118544000000.0,Rule
S100QFRU,16502267000.0,1211707000.0,Rule
S100QFTK,305969000000.0,14785000000.0,Rule
S100QFUK,334224000000.0,10361000000.0,Rule
S100OPS5,69171000000.0,10533000000.0,Rule
S100MO3Y,1624420000.0,-358720000.0,Rule
S100U7ET,36133625000.0,24649283000.0,Rule
S100KGJX,3484669000.0,331559000.0,Rule
S100S866,380161000000.0,35615000000.0,Rule
S100U7II,3143778000.0,238326000.0,Rule
S100S86M,88440000000.0,8582000000.0,Rule
S100KGLM,4083452000.0,164634000.0,Rule
S100OPUK,2087947000000.0,102367000000.0,Rule
S100U7IR,1688964000.0,469346000.0,Rule
S100S86N,1499068000.0,708891000.0,Rule
S100OPUP,1840189000.0,131335000.0,Rule
S100QFXK,3384508000.0,-169596000.0,Rule
S100KGR4,404453000000.0,31161000000.0,Rule
S100MO5X,387363000000.0,12991000000.0,Rule
S100U7J0,13986042000.0,1576769000.0,Rule
S100OPVM,12342666000.0,3158012000.0,Rule
S100MO9D,8046014000.0,-1212820000.0,Rule
S100U7J1,154717000000.0,2875000000.0,Rule
S100QFXO,53738000000.0,12229000000.0,Rule
S100KH0T,5636029000000.0,68111000000.0,Rule
S100S87L,109608000000.0,14167000000.0,Rule
S100QFXL,152789000000.0,74604000000.0,Rule
S100OPVR,1765106000000.0,271084000000.0,Rule
S100OQ17,1652151000.0,-379370000.0,Rule
S100OQ3K,4322392000.0,1474196000.0,Rule
S100KH75,1404463000000.0,521108000000.0,Rule
S100KH7J,3915933000.0,295692000.0,Rule
S100MO9Z,2582940000000.0,159319000000.0,Rule
S100U7K7,1027462000000.0,49205000000.0,Rule
S100S87P,267488000000.0,30387000000.0,Rule
S100MOC2,69995000000.0,28924000000.0,Rule
S100MO41,,-593729000.0,Rule
S100QFYL,5872000000.0,-10378000000.0,Rule
S100S88H,285657000000.0,27733000000.0,Rule
S100QG09,2511108000000.0,149963000000.0,Rule
S100U7KR,2306052000.0,186913000.0,Rule
S100OQ4Q,4421505000.0,233370000.0,Rule
S100MOGM,273049000000.0,32105000000.0,Rule
S100KHU4,710408000000.0,32971000000.0,Rule
S100U7L1,1660950000.0,-105267000.0,Rule
S100S88N,220197000000.0,149775000000.0,Rule
S100MOJN,351490000000.0,93922000000.0,Rule
S100OQ5X,4045245000.0,510238000.0,Rule
S100S88X,30511000000.0,5016000000.0,Rule
S100KHHY,82270000000.0,17176000000.0,Rule
S100QG0I,73515000000.0,-2277000000.0,Rule
S100OQ5Z,1567800000.0,286681000.0,Rule
S100QG3Z,388816000000.0,12890000000.0,Rule
S100U7LD,342199000000.0,58996000000.0,Rule
S100MOLH,431811000000.0,34839000000.0,Rule
S100KI56,114637000000.0,13154000000.0,Rule
S100S89A,65789000000.0,12522000000.0,Rule
S100KHY4,446030000000.0,25314000000.0,Rule
S100U7NK,9164913000.0,1042373000.0,Rule
S100OQ6N,4783803000.0,174415000.0,Rule
S100S8AE,485679000000.0,32104000000.0,Rule
S100QG4R,484601000000.0,34002000000.0,Rule
S100QG4E,542181000000.0,64574000000.0,Rule
S100MOLW,1766075000000.0,480696000000.0,Rule
S100KI58,1959457000000.0,-31998000000.0,Rule
S100QG6H,1635192000.0,-2203696000.0,Rule
S100MONB,681082000000.0,20406000000.0,Rule
S100KI5E,98634000000.0,4237000000.0,Rule
S100OQ7X,58006000000.0,4574000000.0,Rule
S100S8AF,2149898000000.0,138618000000.0,Rule
S100S878,,,Rule
S100OQCB,145648000000.0,15357000000.0,Rule
S100U7OT,151940000.0,-5107959000.0,Rule
S100MONR,253969000000.0,41890000000.0,Rule
S100S8BC,823655000000.0,31245000000.0,Rule
S100U7P9,2080168000.0,306822000.0,Rule
S100MOOX,352724000000.0,24152000000.0,Rule
S100KI6B,168671000000.0,9683000000.0,Rule
S100OQD8,13180000000.0,1215000000.0,Rule
S100QG7P,3551547000.0,444370000.0,Rule
S100QG6V,344281000000.0,37901000000.0,Rule
S100S8BL,15346000000.0,1778000000.0,Rule
S100MOP7,43559000000.0,26371000000.0,Rule
S100OQDA,1419954000.0,324920000.0,Rule
S100U7PK,51441000000.0,6306000000.0,Rule
S100KI9C,100246000000.0,33067000000.0,Rule
S100MOPG,48970000000.0,-4072000000.0,Rule
S100OQED,135601000000.0,5256000000.0,Rule
S100S8BM,2194046000.0,-624414000.0,Rule
S100U7PM,1205706000.0,528353000.0,Rule
S100KI8P,434631000000.0,-10513000000.0,Rule
S100QGCV,6880844000.0,772194000.0,Rule
S100QGCM,270133000000.0,45843000000.0,Rule
S100S8C7,219628000000.0,15430000000.0,Rule
S100KIC6,9421859000.0,547677000.0,Rule
S100OQFV,21688000000.0,5029000000.0,Rule
S100S8C4,370759000000.0,14263000000.0,Rule
S100U7PQ,136480000000.0,24010000000.0,Rule
S100U7NL,,-423489000.0,Rule
S100OQKA,2300133000.0,350462000.0,Rule
S100KID2,3335939000000.0,285632000000.0,Rule
S100QGE9,245696000000.0,43746000000.0,Rule
S100MOSJ,320601000000.0,105007000000.0,Rule
S100MOUD,1663011000000.0,81483000000.0,Rule
S100KIDF,164906000000.0,10802000000.0,Rule
S100MOUK,184419000000.0,14167000000.0,Rule
S100S8CG,1330045000.0,-2041072000.0,Rule
S100S8CC,151896000000.0,6981000000.0,Rule
S100U7Q8,508000000.0,-1331000000.0,Rule
S100U7QH,778357000.0,-105370000.0,Rule
S100KIEL,5961706000.0,-972554000.0,Rule
S100OQLK,1962741000.0,45627000.0,Rule
S100S8CO,2981012000.0,425062000.0,Rule
S100OQLM,4451639000.0,-2498000.0,Rule
S100U7QO,2642367000.0,269780000.0,Rule
S100QGFJ,2555046000.0,77861000.0,Rule
S100KIDU,82087000000.0,10039000000.0,Rule
S100MOXR,550597000000.0,48127000000.0,Rule
S100MOYA,543761000.0,-1556972000.0,Rule
S100OQN6,1250229000.0,93143000.0,Rule
S100QGGJ,588132000000.0,49947000000.0,Rule
S100S8DM,19171947000.0,6104447000.0,Rule
S100U7QW,8096013000.0,-748666000.0,Rule
S100QGIS,166258000000.0,26669000000.0,Rule
S100S8DE,44271000000.0,4477000000.0,Rule
S100OQPE,1058240000.0,104933000.0,Rule
S100MOYH,1663747000000.0,26534000000.0,Rule
S100OQR4,3328024000.0,945726000.0,Rule
S100U7SW,785869000.0,99674000.0,Rule
S100QGK5,1603179000.0,692796000.0,Rule
S100S8E0,1708678000.0,81265000.0,Rule
S100KIF7,230699000000.0,-18483000000.0,Rule
S100MP0L,355218000000.0,197413000000.0,Rule
S100KIFI,551233000000.0,21150000000.0,Rule
S100U7Q7,,-681816000.0,Rule
S100OQQE,2787846000.0,-392418000.0,Rule
S100KIKI,279937000000.0,20041000000.0,Rule
S100QGKX,9739000000.0,-1508000000.0,Rule
S100U7T3,394536000000.0,39951000000.0,Rule
S100MP25,222657000000.0,34513000000.0,Rule
S100KIMF,50054000000.0,4091000000.0,Rule
S100S8E6,133543000000.0,8177000000.0,Rule
S100OQT9,843896000.0,-99376000.0,Rule
S100QGLN,390429000000.0,11194000000.0,Rule
S100U7T9,680937000000.0,25730000000.0,Rule
S100KIN6,132833000000.0,1108000000.0,Rule
S100S8E9,1108391000.0,261736000.0,Rule
S100MP3G,325727000000.0,15568000000.0,Rule
S100U7TI,2050144000.0,-1026321000.0,Rule
S100KIPU,38190673000.0,7428198000.0,Rule
S100QGT0,29131000000.0,25418000000.0,Rule
S100OQVL,597552000000.0,41486000000.0,Rule
S100QGEL,,866235000.0,Rule
S100S8EL,7221847000.0,1071143000.0,Rule
S100MP43,195832000000.0,35018000000.0,Rule
S100U7TA,2415350000.0,361781000.0,Rule
S100ORCW,596166000000.0,286947000000.0,Rule
S100JF5C,273879000000.0,50632000000.0,Rule
S100QGTM,352300000000.0,33807000000.0,Rule
S100KIQ1,364175000000.0,18292000000.0,Rule
S100U7UE,1332685000.0,151124000.0,Rule
S100QGVM,7894317000.0,959321000.0,Rule
S100MP4K,888261000000.0,54065000000.0,Rule
S100S8EX,2544827000000.0,191163000000.0,Rule
S100U7UH,1718359000.0,-258765000.0,Rule
S100MP4X,2138377000000.0,137830000000.0,Rule
S100ORM1,192007000000.0,102812000000.0,Rule
S100MP55,2625161000000.0,573075000000.0,Rule
S100S8F5,217511000000.0,35269000000.0,Rule
S100S8FR,2022493000.0,193120000.0,Rule
S100QGWD,269663000000.0,-2747000000.0,Rule
S100KIQG,909107000.0,42309000.0,Rule
S100KIRG,282082000000.0,8616000000.0,Rule
S100OS4P,1506230000.0,-2736647000.0,Rule
S100S8G5,1675352000000.0,51442000000.0,Rule
S100OS5F,1222371000.0,79348000.0,Rule
S100U7V4,3994967000.0,27304000.0,Rule
S100U7VW,4584949000.0,413912000.0,Rule
S100MP5F,1558863000000.0,192706000000.0,Rule
S100KISW,160430000000.0,14867000000.0,Rule
S100QGZE,349940000000.0,64478000000.0,Rule
S100QGX5,455481000000.0,21844000000.0,Rule
S100KIU9,1198519000.0,174676000.0,Rule
S100OS62,25232000000.0,12061000000.0,Rule
S100U7WC,28720311000.0,2420094000.0,Rule
S100MP5Z,21409000000.0,2669000000.0,Rule
S100JLIK,2590029000.0,196512000.0,Rule
S100S8GX,455635000000.0,15885000000.0,Rule
S100MP66,1233505000000.0,148350000000.0,Rule
S100OSA0,59749000000.0,21592000000.0,Rule
S100QH04,223795000000.0,31340000000.0,Rule
S100U7WF,584193000.0,195997000.0,Rule
S100S8H8,358065000000.0,13511000000.0,Rule
S100KIYK,11823642000.0,464109000.0,Rule
S100QH05,861022000000.0,54768000000.0,Rule
S100OSAA,209498000000.0,3142000000.0,Rule
S100JRD2,254253000000.0,15976000000.0,Rule
S100KJ1H,10757851000.0,528935000.0,Rule
S100MP6F,1794423000000.0,345979000000.0,Rule
S100S8HA,102437000000.0,43060000000.0,Rule
S100QH0L,63445000000.0,11038000000.0,Rule
S100JRLF,2375552000.0,524801000.0,Rule
S100OSAU,25757000000.0,5335000000.0,Rule
S100U7WI,5681365000.0,497979000.0,Rule
S100U7XD,9683000000.0,6834000000.0,Rule
S100KJ2E,77059000000.0,1450000000.0,Rule
S100S8HQ,507766000000.0,37554000000.0,Rule
S100MP7P,290647000000.0,-141703000000.0,Rule
S100QH26,756376000000.0,87139000000.0,Rule
S100U7XW,247658000000.0,7630000000.0,Rule
S100KJ33,1126783000.0,131578000.0,Rule
S100OSBF,3570511000.0,439959000.0,Rule
S100MP89,106185000000.0,-2925000000.0,Rule
S100S8HU,209427000.0,-98478000.0,Rule
S100JRQB,185402000000.0,15958000000.0,Rule
S100S8HV,11772000.0,-290155000.0,Rule
S100QH2B,2324660000000.0,1246408000000.0,Rule
S100OSD0,839543000.0,-312016000.0,Rule
S100KJ3K,24534424000.0,5938671000.0,Rule
S100MP6A,,598527000000.0,Rule
S100JRLO,,-566800000.0,Rule
S100JRQU,224623000000.0,15162000000.0,Rule
S100MP9C,6285363000.0,1071154000.0,Rule
S100U7Y2,1911027000.0,-347492000.0,Rule
S100S8ID,658227000000.0,13069000000.0,Rule
S100QH43,754091000.0,-109278000.0,Rule
S100U804,32954000000.0,6902000000.0,Rule
S100QH2O,854093000000.0,44803000000.0,Rule
S100JRSP,107487000.0,-289552000.0,Rule
S100MP9Y,323321000000.0,-8032000000.0,Rule
S100KJ3S,7512543000.0,1135320000.0,Rule
S100S8II,282433000000.0,32371000000.0,Rule
S100OSL9,216368000000.0,38520000000.0,Rule
S100OSES,77081000000.0,50226000000.0,Rule
S100MPAW,305796000000.0,1608000000.0,Rule
S100U81R,9463357000.0,-88595000.0,Rule
S100OSQ5,534348000000.0,55898000000.0,Rule
S100QH4Z,628909000000.0,169158000000.0,Rule
S100U82K,2037669000.0,643959000.0,Rule
S100S8IT,118620000000.0,15446000000.0,Rule
S100KJ5J,1145902000.0,315589000.0,Rule
S100JRSR,6895240000.0,-2681097000.0,Rule
S100KJ99,329926000.0,17053000.0,Rule
S100MPBZ,220331000000.0,13452000000.0,Rule
S100QH5I,3397886000.0,219908000.0,Rule
S100OSU6,323319000000.0,19507000000.0,Rule
S100JRT9,42572915000.0,15062671000.0,Rule
S100JRVP,100180000000.0,2990000000.0,Rule
S100OSUA,211563000000.0,49757000000.0,Rule
S100S8JN,1000000000.0,515836000.0,Rule
S100QH5Q,1163530000.0,-794711000.0,Rule
S100KJAJ,32232000000.0,-1919000000.0,Rule
S100U83P,2162451000.0,498457000.0,Rule
S100U83C,3287101000.0,854924000.0,Rule
S100MPC2,651666000000.0,90169000000.0,Rule
S100S8KB,101804000000.0,20051000000.0,Rule
S100QH69,1250901000000.0,517816000000.0,Rule
S100OSWY,355856000000.0,4316000000.0,Rule
S100KJAU,3019351000.0,294858000.0,Rule
S100KJCE,776220000.0,210264000.0,Rule
S100S8KC,12594839000.0,736824000.0,Rule
S100QH6K,7078734000.0,-381078000.0,Rule
S100JRWG,1681947000000.0,75997000000.0,Rule
S100OSYV,25136556000.0,3131462000.0,Rule
S100JS1F,56546224000.0,12445643000.0,Rule
S100MPFC,7176000000.0,-490000000.0,Rule
S100MPDV,294578000000.0,16020000000.0,Rule
S100JS36,77669000000.0,4769000000.0,Rule
S100U884,2235493000.0,259789000.0,Rule
S100KJD3,619797000000.0,113094000000.0,Rule
S100U85F,22531000000.0,971000000.0,Rule
S100S8KR,275044000000.0,13876000000.0,Rule
S100OT3S,428517000000.0,14309000000.0,Rule
S100OSZZ,659669000000.0,-15341000000.0,Rule
S100QH6T,123984000000.0,-636000000.0,Rule
S100QH8R,497213000000.0,44046000000.0,Rule
S100S8LI,674100000000.0,82843000000.0,Rule
S100JS6H,158407000000.0,9334000000.0,Rule
S100KKCW,448628000000.0,75272000000.0,Rule
S100MPFS,37220000000.0,16423000000.0,Rule
S100JSFA,769524000000.0,291424000000.0,Rule
S100MPCV,,,Rule
S100QHCS,4593178000.0,-719273000.0,Rule
S100OT63,339203000000.0,3309000000.0,Rule
S100U88E,2275812000.0,-96283000.0,Rule
S100KKHS,268904000000.0,-14698000000.0,Rule
S100MPFZ,309506000000.0,26613000000.0,Rule
S100S8M6,165876000000.0,61372000000.0,Rule
S100U85A,,-154211000.0,Rule
S100S8MF,537000.0,-694759000.0,Rule
S100KKTA,127609000000.0,36673000000.0,Rule
S100JSI6,27414058000.0,921532000.0,Rule
S100U8AY,555665000.0,64344000.0,Rule
S100OT7R,7186591000.0,478463000.0,Rule
S100QHH7,1669707000000.0,158253000000.0,Rule
S100JSOI,5067231000.0,-82412000.0,Rule
S100U8EO,72000000.0,-611000000.0,Rule
S100S8MU,1205641000.0,-267168000.0,Rule
S100OT95,59512000000.0,1931000000.0,Rule
S100MPG7,293730000000.0,47572000000.0,Rule
S100QHHF,321338000000.0,27915000000.0,Rule
S100U8ET,1843475000.0,489566000.0,Rule
S100MPGP,1325210000000.0,144272000000.0,Rule
S100S8N0,2564400000000.0,229461000000.0,Rule
S100KL6V,566210000000.0,75902000000.0,Rule
S100QHHH,2839721000.0,619002000.0,Rule
S100OTBR,84621000000.0,18878000000.0,Rule
S100JSTD,81755000000.0,4666000000.0,Rule
S100U8FE,1815828000.0,-197908000.0,Rule
S100MPGV,48348000000.0,9301000000.0,Rule
S100KL8G,340870000000.0,23851000000.0,Rule
S100S8NI,3899214000.0,201013000.0,Rule
S100KL9R,169087000000.0,-13902000000.0,Rule
S100JSTF,103986000000.0,-6827000000.0,Rule
S100QHO2,1480636000.0,461049000.0,Rule
S100S8NZ,2436664000.0,-229327000.0,Rule
S100MPJ5,417764000000.0,15989000000.0,Rule
S100S8O3,20775000000.0,4693000000.0,Rule
S100KLAG,602435000000.0,-14870000000.0,Rule
S100QHOA,1574596000.0,110019000.0,Rule
S100OTD2,14164140000.0,4191075000.0,Rule
S100MPJ6,603365000000.0,28039000000.0,Rule
S100OTFM,1266828000000.0,382972000000.0,Rule
S100JTBC,178716000000.0,3712000000.0,Rule
S100U8G3,7703082000.0,50888000.0,Rule
S100U8GV,11733821000.0,1762142000.0,Rule
S100JSY9,1029229000.0,-101093000.0,Rule
S100KLCX,131014000000.0,7058000000.0,Rule
S100QHOF,631791000000.0,33354000000.0,Rule
S100U8HB,1305503000.0,232086000.0,Rule
S100MPJ7,1570413000000.0,46125000000.0,Rule
S100JTL9,362481000000.0,80596000000.0,Rule
S100OTG6,467119000000.0,7366000000.0,Rule
S100S8OE,288594000000.0,19003000000.0,Rule
S100KLFE,925453000000.0,70619000000.0,Rule
S100JUHS,19708000000.0,4951000000.0,Rule
S100S8OO,379678000000.0,14771000000.0,Rule
S100MPKA,275037000000.0,26836000000.0,Rule
S100MPJU,140044000000.0,11636000000.0,Rule
S100OTG9,4296845000.0,636845000.0,Rule
S100QHOQ,80000000.0,-5143000000.0,Rule
S100OTI2,1253600000000.0,116659000000.0,Rule
S100KLJM,64867000000.0,24382000000.0,Rule
S100QHOJ,1243883000000.0,33549000000.0,Rule
S100QHPG,225970000000.0,26213000000.0,Rule
S100U8R6,436875000000.0,18569000000.0,Rule
S100JUVA,86014000000.0,5439000000.0,Rule
S100KLNA,2044436000000.0,82375000000.0,Rule
S100MPKJ,79884000000.0,9536000000.0,Rule
S100OTJ0,193443000000.0,6379000000.0,Rule
S100JUZK,476656000000.0,26481000000.0,Rule
S100U9K7,244542000000.0,79820000000.0,Rule
S100U9HI,356733000000.0,6794000000.0,Rule
S100S8P3,85739000000.0,68561000000.0,Rule
S100KLSW,2073000000.0,-143535000.0,Rule
S100MPKV,332821000000.0,100977000000.0,Rule
S100QHPL,292333000000.0,24202000000.0,Rule
S100OTJT,2137311000000.0,64905000000.0,Rule
S100MPL3,61464000000.0,12927000000.0,Rule
S100OTON,293033000000.0,6080000000.0,Rule
S100KLTM,893479000000.0,59444000000.0,Rule
S100JV4W,56309557000.0,4644758000.0,Rule
S100S8QA,223260000000.0,38550000000.0,Rule
S100QHR6,2479404000.0,-1142318000.0,Rule
S100U9W1,422330000000.0,20227000000.0,Rule
S100KLTX,606252000000.0,74937000000.0,Rule
S100JVH7,53177000000.0,6814000000.0,Rule
S100QHRO,48671452000.0,15389229000.0,Rule
S100S8R7,1637979000000.0,143195000000.0,Rule
S100OTOU,967755000000.0,107860000000.0,Rule
S100UA2N,4229000000.0,1237000000.0,Rule
S100MPLN,182238000000.0,28494000000.0,Rule
S100QHTX,175434000000.0,30181000000.0,Rule
S100JVI9,37924000000.0,7098000000.0,Rule
S100S8RP,43996000000.0,3316000000.0,Rule
S100JVLC,189161000000.0,10655000000.0,Rule
S100OTQU,280317000000.0,34382000000.0,Rule
S100S8RR,152924000000.0,13542000000.0,Rule
S100MPLP,97647000000.0,61941000000.0,Rule
S100QHVH,2012653000.0,-24625000.0,Rule
S100KM0M,717948000000.0,33901000000.0,Rule
S100UAE9,945278000.0,351016000.0,Rule
S100KLVA,63070000000.0,1888000000.0,Rule
S100UA9V,247733000000.0,12586000000.0,Rule
S100MPMR,588514000000.0,10473000000.0,Rule
S100JVV2,302598000000.0,18507000000.0,Rule
S100OTQW,155036000000.0,5962000000.0,Rule
S100S8TJ,5621164000.0,758344000.0,Rule
S100UALH,2197835000.0,983874000.0,Rule
S100QHVI,1739820000000.0,120798000000.0,Rule
S100KM1U,49023270000.0,7184305000.0,Rule
S100MPN4,77394000000.0,5178000000.0,Rule
S100OTSH,297874000000.0,31214000000.0,Rule
S100OTTX,101615000000.0,3965000000.0,Rule
S100MPN3,972182000000.0,46814000000.0,Rule
S100S8UF,46184000000.0,11365000000.0,Rule
S100KM2G,186877000000.0,13494000000.0,Rule
S100JVX6,3789299000000.0,33902000000.0,Rule
S100QHWW,13668607000.0,400193000.0,Rule
S100S8UI,153851000000.0,35443000000.0,Rule
S100JVXG,16075119000.0,3741644000.0,Rule
S100UAMF,964989000000.0,31501000000.0,Rule
S100QHYM,2619746000000.0,83983000000.0,Rule
S100S8OP,,,Rule
S100UAOV,31714580000.0,1391344000.0,Rule
S100MPO7,689385000000.0,31812000000.0,Rule
S100KM2H,82904000000.0,4400000000.0,Rule
S100OTU2,1068927000000.0,102419000000.0,Rule
S100QHY2,24790478000.0,-429717000.0,Rule
S100S8UQ,5065981000.0,333860000.0,Rule
S100UAUL,1653963000.0,341256000.0,Rule
S100JVXK,375213000000.0,16914000000.0,Rule
S100UAYS,808878000.0,189937000.0,Rule
S100KM3K,475783000000.0,164444000000.0,Rule
S100S8VB,128198000000.0,12080000000.0,Rule
S100QI14,3051893000.0,579855000.0,Rule
S100JVYI,4422663000.0,-352007000.0,Rule
S100MPOP,364230000000.0,52160000000.0,Rule
S100S8WS,51783000000.0,10182000000.0,Rule
S100OTV1,268896000000.0,-30186000000.0,Rule
S100JVZQ,44230000000.0,1335000000.0,Rule
S100KM55,356548000000.0,-289503000000.0,Rule
S100MPP7,1362618000000.0,154629000000.0,Rule
S100QI26,976182000.0,-1204506000.0,Rule
S100UCG6,103969000000.0,7850000000.0,Rule
S100OTVT,818862000000.0,25602000000.0,Rule
S100S8XI,15516000.0,-9207955000.0,Rule
S100KM5J,401737000000.0,-93592000000.0,Rule
S100JW01,47629000000.0,14536000000.0,Rule
S100UCN2,2721923000.0,-1421093000.0,Rule
S100MPPW,556111000000.0,24751000000.0,Rule
S100QI4S,12113202000.0,1120972000.0,Rule
S100KM5Z,435716000000.0,27431000000.0,Rule
S100OTWA,1067723000000.0,33965000000.0,Rule
S100JW85,186846000000.0,13294000000.0,Rule
S100KMDL,376803000000.0,187858000000.0,Rule
S100S8XZ,377749000000.0,9573000000.0,Rule
S100S8YI,6063346000000.0,336743000000.0,Rule
S100UCZ9,1859127000000.0,157141000000.0,Rule
S100KMCH,326258000000.0,-36762000000.0,Rule
S100MPRD,413059000000.0,76256000000.0,Rule
S100JWLY,79664000000.0,-4410000000.0,Rule
S100QI7N,18253108000.0,4226563000.0,Rule
S100UD1C,49531000000.0,3184000000.0,Rule
S100OTWC,251080000000.0,83540000000.0,Rule
S100OTU4,,1628749000000.0,Rule
S100MPRE,1942977000000.0,198869000000.0,Rule
S100QI8M,340371000000.0,40588000000.0,Rule
S100OTYJ,78584000000.0,6783000000.0,Rule
S100QIAY,1071926000.0,230745000.0,Rule
S100MPRG,60668000000.0,9664000000.0,Rule
S100UD4K,9562698000.0,811955000.0,Rule
S100JWQM,147471000000.0,-20637000000.0,Rule
S100UDAC,3522946000.0,88518000.0,Rule
S100KMDS,389903000000.0,20304000000.0,Rule
S100OTZ9,247429000000.0,57065000000.0,Rule
S100KMHY,1541467000000.0,87841000000.0,Rule
S100OTZE,131000000000.0,20635000000.0,Rule
S100MPRQ,419604000000.0,31639000000.0,Rule
S100S8ZZ,399632000000.0,39727000000.0,Rule
S100UDDE,2736768000.0,-670073000.0,Rule
S100QIC0,112850000000.0,21244000000.0,Rule
S100MPRX,41345000000.0,-4674000000.0,Rule
S100S90K,36555183000.0,5722519000.0,Rule
S100OU1D,1351676000000.0,296935000000.0,Rule
S100MPS6,624272000000.0,219959000000.0,Rule
S100S91M,3209915000.0,533119000.0,Rule
S100QICN,1392621000000.0,59371000000.0,Rule
S100UDJX,11261218000.0,853989000.0,Rule
S100QICZ,105505000000.0,27649000000.0,Rule
S100OU1L,45601000000.0,6317000000.0,Rule
S100KMIB,396527000000.0,117922000000.0,Rule
S100MPS8,250159000000.0,45925000000.0,Rule
S100S8ZK,,,Rule
S100QIEC,2986135000.0,263665000.0,Rule
S100S923,19887012000.0,3005094000.0,Rule
S100KMJ8,110515000000.0,7872000000.0,Rule
S100MPST,130787000000.0,13782000000.0,Rule
S100QIEF,1075144000000.0,350991000000.0,Rule
S100UDKK,4548648000.0,196376000.0,Rule
S100OU2S,137105000000.0,27625000000.0,Rule
S100KML7,3923775000000.0,871042000000.0,Rule
S100OU39,972465000000.0,150515000000.0,Rule
S100MPSK,618757000000.0,49797000000.0,Rule
S100QIFF,324634000000.0,26184000000.0,Rule
S100KMN1,223014000000.0,17533000000.0,Rule
S100MPTY,318317000.0,-963649000.0,Rule
S100UENV,2949083000.0,692162000.0,Rule
S100S925,153995000.0,-301233000.0,Rule
S100OU4S,109018000000.0,5852000000.0,Rule
S100KME9,,,Rule
S100UEUY,1652097000.0,365654000.0,Rule
S100MPWD,88764000000.0,7148000000.0,Rule
S100KMN8,80525000000.0,5135000000.0,Rule
S100OU50,391483000000.0,26944000000.0,Rule
S100S93B,546961000000.0,38000000000.0,Rule
S100S934,503110000000.0,-4612000000.0,Rule
S100UDR1,,-1571923000.0,Rule
S100QIHD,15406109000.0,9097835000.0,Rule
S100QIHY,3734068000.0,-1121703000.0,Rule
S100S91X,,3180000000.0,Rule
S100OU7C,159876000000.0,14614000000.0,Rule
S100MPWP,669834000000.0,49050000000.0,Rule
S100KMNF,375229000000.0,65263000000.0,Rule
S100QIL1,126427000.0,-743215000.0,Rule
S100UEYZ,107891000000.0,22611000000.0,Rule
S100S94Y,1778989000000.0,20631000000.0,Rule
S100UF86,5359054000.0,1240314000.0,Rule
S100MPWX,599144000.0,232049000.0,Rule
S100KMOJ,863244000000.0,82244000000.0,Rule
S100S968,86821000000.0,4983000000.0,Rule
S100UF8Z,3322307000.0,76723000.0,Rule
S100QIM9,731436000000.0,37719000000.0,Rule
S100OU8W,405120000000.0,40297000000.0,Rule
S100QILX,478422000000.0,11723000000.0,Rule
S100S972,491692000000.0,34994000000.0,Rule
S100OUAY,172614000000.0,-783000000.0,Rule
S100MPZ4,460455000000.0,59326000000.0,Rule
S100MPZ7,195124000000.0,5226000000.0,Rule
S100KMOU,62542000000.0,36242000000.0,Rule
S100S973,7552885000.0,5334508000.0,Rule
S100KMOQ,530338000000.0,-4977000000.0,Rule
S100KMP9,1608583000000.0,142997000000.0,Rule
S100UF9V,2939525000.0,1236192000.0,Rule
S100MQ2T,849214000000.0,402376000000.0,Rule
S100QIOK,11614000.0,-16316803000.0,Rule
S100OUC4,2883034000.0,378085000.0,Rule
S100UFES,261115000000.0,29771000000.0,Rule
S100MQ40,2543079000000.0,298374000000.0,Rule
S100OUD7,56259000000.0,11195000000.0,Rule
S100QIPY,282227000000.0,12740000000.0,Rule
S100UFF7,107547000000.0,22135000000.0,Rule
S100QIPI,231299000000.0,8966000000.0,Rule
S100S977,1193401000000.0,116771000000.0,Rule
S100UFFE,173225000000.0,7591000000.0,Rule
S100QIQ0,3816112000.0,702806000.0,Rule
S100MQ4F,53368000000.0,3676000000.0,Rule
S100S97U,43930000000.0,13307000000.0,Rule
S100OUDD,56996000000.0,18695000000.0,Rule
S100MQ59,431125000000.0,-116007000000.0,Rule
S100UFH0,46262958000.0,882574000.0,Rule
S100KMS7,448340000000.0,4746000000.0,Rule
S100OUE8,125112000000.0,22525000000.0,Rule
S100KMSG,419844000000.0,27721000000.0,Rule
S100QIQB,4142434000.0,-818800000.0,Rule
S100S98J,1085878000000.0,131625000000.0,Rule
S100OU9I,,205959000000.0,Rule
S100OUF0,95790000000.0,5548000000.0,Rule
S100UFI8,25430756000.0,-8386675000.0,Rule
S100S993,6292287000.0,79454000.0,Rule
S100QIQS,2037087000.0,611488000.0,Rule
S100MQ5I,682964000000.0,85746000000.0,Rule
S100KMR0,,595867000000.0,Rule
S100KMTM,399552000000.0,-8791000000.0,Rule
S100UFJQ,12363389000.0,542316000.0,Rule
S100KMS0,,209046000000.0,Rule
S100OUF2,106722000000.0,38162000000.0,Rule
S100MQ68,344637000000.0,65857000000.0,Rule
S100S99I,4945147000.0,550190000.0,Rule
S100UFKD,213506000000.0,81375000000.0,Rule
S100KMVC,263678000000.0,24464000000.0,Rule
S100QIU3,9252550000.0,-1283749000.0,Rule
S100S9AB,3448167000.0,-558690000.0,Rule
S100UFKF,4990639000.0,827469000.0,Rule
S100QIUK,1731416000.0,-58633000.0,Rule
